domain,C1,C1_values,C1_cntbl,C1_sense,C1_detailed,C2,C2_values,C2_cntbl,C2_sense,C2_detailed,E,E_values,E_cntbl,E_sense,E_detailed,cntbl_cond,task,query_node,observation,query,graph,prompt,prompt_category,id
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,p,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,p,abundant,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",ppp,f,C1=1,"E=0, C2=1","p(C1=1|E=0, C2=1)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes abundant mana crystallization. Also, stable ether tides causes abundant mana crystallization. Now suppose you observe the following: scarce mana crystallization, stable ether tides. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is harmonized glyph resonance? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,331
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,p,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,p,abundant,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",ppp,f,C2=1,"E=0, C1=1","p(C2=1|E=0, C1=1)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes abundant mana crystallization. Also, stable ether tides causes abundant mana crystallization. Now suppose you observe the following: scarce mana crystallization, harmonized glyph resonance. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is stable ether tides? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,332
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,p,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,p,abundant,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",ppp,g,C1=1,E=0,p(C1=1|E=0),collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes abundant mana crystallization. Also, stable ether tides causes abundant mana crystallization. Now suppose you observe the following: scarce mana crystallization. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is harmonized glyph resonance? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,333
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,p,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,p,abundant,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",ppp,g,C2=1,E=0,p(C2=1|E=0),collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes abundant mana crystallization. Also, stable ether tides causes abundant mana crystallization. Now suppose you observe the following: scarce mana crystallization. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is stable ether tides? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,334
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,p,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,p,abundant,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",ppp,h,C1=1,"E=0, C2=0","p(C1=1|E=0, C2=0)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes abundant mana crystallization. Also, stable ether tides causes abundant mana crystallization. Now suppose you observe the following: scarce mana crystallization, chaotic ether tides. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is harmonized glyph resonance? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,335
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,p,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,p,abundant,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",ppp,h,C2=1,"E=0, C1=0","p(C2=1|E=0, C1=0)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes abundant mana crystallization. Also, stable ether tides causes abundant mana crystallization. Now suppose you observe the following: scarce mana crystallization, disrupted glyph resonance. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is stable ether tides? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,336
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,p,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,p,abundant,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",ppp,i,E=1,"C1=0, C2=0","p(E=1|C1=0, C2=0)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes abundant mana crystallization. Also, stable ether tides causes abundant mana crystallization. Now suppose you observe the following: disrupted glyph resonance, chaotic ether tides. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is abundant mana crystallization? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,337
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,p,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,p,abundant,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",ppp,j,E=1,"C1=0, C2=1","p(E=1|C1=0, C2=1)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes abundant mana crystallization. Also, stable ether tides causes abundant mana crystallization. Now suppose you observe the following: disrupted glyph resonance, stable ether tides. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is abundant mana crystallization? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,338
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,p,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,p,abundant,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",ppp,j,E=1,"C2=0, C1=1","p(E=1|C2=0, C1=1)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes abundant mana crystallization. Also, stable ether tides causes abundant mana crystallization. Now suppose you observe the following: chaotic ether tides, harmonized glyph resonance. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is abundant mana crystallization? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,339
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,p,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,p,abundant,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",ppp,k,E=1,"C1=1, C2=1","p(E=1|C1=1, C2=1)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes abundant mana crystallization. Also, stable ether tides causes abundant mana crystallization. Now suppose you observe the following: harmonized glyph resonance, stable ether tides. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is abundant mana crystallization? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,340
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,m,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",pmm,a,C1=1,"E=1, C2=1","p(C1=1|E=1, C2=1)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: scarce mana crystallization, stable ether tides. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is harmonized glyph resonance? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,381
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,m,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",pmm,a,C2=1,"E=1, C1=1","p(C2=1|E=1, C1=1)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: scarce mana crystallization, harmonized glyph resonance. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is stable ether tides? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,382
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,m,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",pmm,b,C1=1,E=1,p(C1=1|E=1),collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: scarce mana crystallization. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is harmonized glyph resonance? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,383
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,m,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",pmm,b,C2=1,E=1,p(C2=1|E=1),collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: scarce mana crystallization. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is stable ether tides? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,384
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,m,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",pmm,c,C1=1,"E=1, C2=0","p(C1=1|E=1, C2=0)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: scarce mana crystallization, chaotic ether tides. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is harmonized glyph resonance? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,385
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,m,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",pmm,c,C2=1,"E=1, C1=0","p(C2=1|E=1, C1=0)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: scarce mana crystallization, disrupted glyph resonance. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is stable ether tides? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,386
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,m,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",pmm,d,C1=1,C2=1,p(C1=1|C2=1),collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: stable ether tides. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is harmonized glyph resonance? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,387
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,m,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",pmm,d,C2=1,C1=1,p(C2=1|C1=1),collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: harmonized glyph resonance. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is stable ether tides? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,388
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,m,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",pmm,e,C1=1,C2=0,p(C1=1|C2=0),collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: chaotic ether tides. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is harmonized glyph resonance? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,389
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,m,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",pmm,e,C2=1,C1=0,p(C2=1|C1=0),collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: disrupted glyph resonance. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is stable ether tides? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,390
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,m,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",pmm,f,C1=1,"E=0, C2=1","p(C1=1|E=0, C2=1)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: abundant mana crystallization, stable ether tides. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is harmonized glyph resonance? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,391
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,m,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",pmm,f,C2=1,"E=0, C1=1","p(C2=1|E=0, C1=1)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: abundant mana crystallization, harmonized glyph resonance. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is stable ether tides? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,392
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,m,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",pmm,g,C1=1,E=0,p(C1=1|E=0),collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: abundant mana crystallization. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is harmonized glyph resonance? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,393
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,m,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",pmm,g,C2=1,E=0,p(C2=1|E=0),collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: abundant mana crystallization. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is stable ether tides? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,394
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,m,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",pmm,h,C1=1,"E=0, C2=0","p(C1=1|E=0, C2=0)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: abundant mana crystallization, chaotic ether tides. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is harmonized glyph resonance? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,395
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,m,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",pmm,h,C2=1,"E=0, C1=0","p(C2=1|E=0, C1=0)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: abundant mana crystallization, disrupted glyph resonance. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is stable ether tides? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,396
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,m,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",pmm,i,E=1,"C1=0, C2=0","p(E=1|C1=0, C2=0)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: disrupted glyph resonance, chaotic ether tides. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is scarce mana crystallization? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,397
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,m,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",pmm,j,E=1,"C1=0, C2=1","p(E=1|C1=0, C2=1)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: disrupted glyph resonance, stable ether tides. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is scarce mana crystallization? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,398
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,m,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",pmm,j,E=1,"C2=0, C1=1","p(E=1|C2=0, C1=1)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: chaotic ether tides, harmonized glyph resonance. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is scarce mana crystallization? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,399
Eldonia,glyph resonance,1,p,harmonized,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,m,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",pmm,k,E=1,"C1=1, C2=1","p(E=1|C1=1, C2=1)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.harmonized glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: harmonized glyph resonance, stable ether tides. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is scarce mana crystallization? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,400
Eldonia,glyph resonance,1,m,disrupted,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,p,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",mpm,a,C1=1,"E=1, C2=1","p(C1=1|E=1, C2=1)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.disrupted glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: scarce mana crystallization, stable ether tides. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is disrupted glyph resonance? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,421
Eldonia,glyph resonance,1,m,disrupted,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,p,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",mpm,a,C2=1,"E=1, C1=1","p(C2=1|E=1, C1=1)",collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.disrupted glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: scarce mana crystallization, disrupted glyph resonance. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is stable ether tides? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,422
Eldonia,glyph resonance,1,m,disrupted,Glyph resonance determines the strength with which ancient runes interact with magical conduits.,ether tides,1,p,stable,"Ether tides are the fluctuating currents of raw magic that flow through the arcane realm, shifting unpredictably.",mana crystallization,1,m,scarce,"Mana crystallization refers to the process by which magical energy condenses into solid form, enhancing spellcraft.",mpm,b,C1=1,E=1,p(C1=1|E=1),collider,"The mystical scholars of Eldonia seek to understand the hidden forces that shape the arcane realm. They study key magical attributes and their influence on one another, unveiling the interconnected web of mystical energies.disrupted glyph resonance causes scarce mana crystallization. Also, stable ether tides causes scarce mana crystallization. Now suppose you observe the following: scarce mana crystallization. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is disrupted glyph resonance? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,423
