id,cntbl_cond,domain,task,query,subject,prompt_category,graph,human_subj_id,temperature,likelihood-rating,reasoning_type,RW17_label
175,ppp,weather,XI,,claude-3-opus,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
175,ppp,weather,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,109.0,,25.0,Effect-Absent Diagnostic Inference,h
175,ppp,weather,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
175,ppp,weather,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
175,ppp,weather,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
176,ppp,weather,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
176,ppp,weather,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,4.0,,25.0,Effect-Absent Diagnostic Inference,h
176,ppp,weather,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
176,ppp,weather,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
176,ppp,weather,XI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
177,ppp,weather,I,,claude-3-opus,single_numeric_response,collider,,0.0,5.0,Predictive Inference,i
177,ppp,weather,I,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Predictive Inference,i
177,ppp,weather,I,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Predictive Inference,i
177,ppp,weather,I,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Predictive Inference,i
177,ppp,weather,I,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,109.0,,24.0,Predictive Inference,i
178,ppp,weather,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
178,ppp,weather,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,45.0,,63.333333333333336,Predictive Inference,j
178,ppp,weather,II,,claude-3-opus,single_numeric_response,collider,,0.0,80.0,Predictive Inference,j
178,ppp,weather,II,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
178,ppp,weather,II,,gpt-4o,single_numeric_response,collider,,0.0,75.0,Predictive Inference,j
179,ppp,weather,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
179,ppp,weather,II,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
179,ppp,weather,II,,gpt-4o,single_numeric_response,collider,,0.0,80.0,Predictive Inference,j
179,ppp,weather,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,45.0,,63.333333333333336,Predictive Inference,j
179,ppp,weather,II,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
180,ppp,weather,III,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
180,ppp,weather,III,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
180,ppp,weather,III,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
180,ppp,weather,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,97.0,,97.0,Predictive Inference,k
180,ppp,weather,III,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
221,pmm,weather,VI,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,56.0,,73.75,Effect-Present Diagnostic Inference ,a
221,pmm,weather,VI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,a
221,pmm,weather,VI,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
221,pmm,weather,VI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,a
221,pmm,weather,VI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
222,pmm,weather,VI,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
222,pmm,weather,VI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,a
222,pmm,weather,VI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,a
222,pmm,weather,VI,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,a
222,pmm,weather,VI,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,56.0,,73.75,Effect-Present Diagnostic Inference ,a
223,pmm,weather,VII,p(X=1|Z=1),humans,numeric-only,collider,101.0,,70.0,Effect-Present Diagnostic Inference ,b
223,pmm,weather,VII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,b
223,pmm,weather,VII,,claude-3-opus,single_numeric_response,collider,,0.0,67.0,Effect-Present Diagnostic Inference ,b
223,pmm,weather,VII,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,b
223,pmm,weather,VII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,b
224,pmm,weather,VII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,b
224,pmm,weather,VII,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,b
224,pmm,weather,VII,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,b
224,pmm,weather,VII,p(Y=1|Z=1),humans,numeric-only,collider,138.0,,70.0,Effect-Present Diagnostic Inference ,b
224,pmm,weather,VII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,90.0,Effect-Present Diagnostic Inference ,b
225,pmm,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,138.0,,95.0,Effect-Present Diagnostic Inference ,c
225,pmm,weather,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,c
225,pmm,weather,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
225,pmm,weather,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
225,pmm,weather,VIII,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
226,pmm,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,101.0,,95.0,Effect-Present Diagnostic Inference ,c
226,pmm,weather,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
226,pmm,weather,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
226,pmm,weather,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
226,pmm,weather,VIII,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,c
227,pmm,weather,IV,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
227,pmm,weather,IV,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
227,pmm,weather,IV,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
227,pmm,weather,IV,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
227,pmm,weather,IV,p(X=1|Y=1),humans,numeric-only,collider,101.0,,67.5,Conditional Independence,d
228,pmm,weather,IV,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,75.0,Conditional Independence,d
228,pmm,weather,IV,p(Y=1|X=1),humans,numeric-only,collider,138.0,,67.5,Conditional Independence,d
228,pmm,weather,IV,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
228,pmm,weather,IV,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
228,pmm,weather,IV,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Conditional Independence,d
229,pmm,weather,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
229,pmm,weather,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
229,pmm,weather,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
229,pmm,weather,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
229,pmm,weather,V,p(X=1|Y=0),humans,numeric-only,collider,101.0,,46.0,Conditional Independence,e
230,pmm,weather,V,p(Y=1|X=0),humans,numeric-only,collider,56.0,,46.0,Conditional Independence,e
230,pmm,weather,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
230,pmm,weather,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
230,pmm,weather,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
230,pmm,weather,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
231,pmm,weather,IX,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,Effect-Absent Diagnostic Inference,f
231,pmm,weather,IX,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,f
231,pmm,weather,IX,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
231,pmm,weather,IX,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,101.0,,20.0,Effect-Absent Diagnostic Inference,f
231,pmm,weather,IX,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
232,pmm,weather,IX,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,138.0,,20.0,Effect-Absent Diagnostic Inference,f
232,pmm,weather,IX,,claude-3-opus,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
232,pmm,weather,IX,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,f
232,pmm,weather,IX,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,f
232,pmm,weather,IX,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
233,pmm,weather,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
233,pmm,weather,X,p(X=1|Z=0),humans,numeric-only,collider,101.0,,38.0,Effect-Absent Diagnostic Inference,g
233,pmm,weather,X,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,Effect-Absent Diagnostic Inference,g
233,pmm,weather,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,g
233,pmm,weather,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,20.0,Effect-Absent Diagnostic Inference,g
234,pmm,weather,X,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,Effect-Absent Diagnostic Inference,g
234,pmm,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,101.0,,38.0,Effect-Absent Diagnostic Inference,g
234,pmm,weather,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,25.0,Effect-Absent Diagnostic Inference,g
234,pmm,weather,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
234,pmm,weather,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,g
235,pmm,weather,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
235,pmm,weather,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
235,pmm,weather,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
235,pmm,weather,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,56.0,,40.0,Effect-Absent Diagnostic Inference,h
235,pmm,weather,XI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
236,pmm,weather,XI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
236,pmm,weather,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
236,pmm,weather,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
236,pmm,weather,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,138.0,,40.0,Effect-Absent Diagnostic Inference,h
236,pmm,weather,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
237,pmm,weather,I,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,Predictive Inference,i
237,pmm,weather,I,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Predictive Inference,i
237,pmm,weather,I,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Predictive Inference,i
237,pmm,weather,I,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,138.0,,13.333333333333334,Predictive Inference,i
237,pmm,weather,I,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,i
238,pmm,weather,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
238,pmm,weather,II,,gpt-4o,single_numeric_response,collider,,0.0,75.0,Predictive Inference,j
238,pmm,weather,II,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
238,pmm,weather,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,138.0,,80.0,Predictive Inference,j
238,pmm,weather,II,,claude-3-opus,single_numeric_response,collider,,0.0,75.0,Predictive Inference,j
239,pmm,weather,II,,gpt-4o,single_numeric_response,collider,,0.0,75.0,Predictive Inference,j
239,pmm,weather,II,,claude-3-opus,single_numeric_response,collider,,0.0,90.0,Predictive Inference,j
239,pmm,weather,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,138.0,,80.0,Predictive Inference,j
239,pmm,weather,II,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
239,pmm,weather,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
240,pmm,weather,III,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
240,pmm,weather,III,,claude-3-opus,single_numeric_response,collider,,0.0,90.0,Predictive Inference,k
240,pmm,weather,III,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
240,pmm,weather,III,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
240,pmm,weather,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,138.0,,95.0,Predictive Inference,k
261,mpm,weather,VI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
261,mpm,weather,VI,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
261,mpm,weather,VI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,a
261,mpm,weather,VI,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,118.0,,72.5,Effect-Present Diagnostic Inference ,a
261,mpm,weather,VI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,a
262,mpm,weather,VI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,a
262,mpm,weather,VI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
262,mpm,weather,VI,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
262,mpm,weather,VI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,a
262,mpm,weather,VI,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,53.0,,72.5,Effect-Present Diagnostic Inference ,a
263,mpm,weather,VII,p(X=1|Z=1),humans,numeric-only,collider,118.0,,58.333333333333336,Effect-Present Diagnostic Inference ,b
263,mpm,weather,VII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,b
263,mpm,weather,VII,,claude-3-opus,single_numeric_response,collider,,0.0,67.0,Effect-Present Diagnostic Inference ,b
263,mpm,weather,VII,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,b
263,mpm,weather,VII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,b
264,mpm,weather,VII,p(Y=1|Z=1),humans,numeric-only,collider,118.0,,58.333333333333336,Effect-Present Diagnostic Inference ,b
264,mpm,weather,VII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,b
264,mpm,weather,VII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,b
264,mpm,weather,VII,,claude-3-opus,single_numeric_response,collider,,0.0,67.0,Effect-Present Diagnostic Inference ,b
264,mpm,weather,VII,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,b
265,mpm,weather,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
265,mpm,weather,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
265,mpm,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,118.0,,90.0,Effect-Present Diagnostic Inference ,c
265,mpm,weather,VIII,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
265,mpm,weather,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
266,mpm,weather,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
266,mpm,weather,VIII,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
266,mpm,weather,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
266,mpm,weather,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
266,mpm,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,53.0,,90.0,Effect-Present Diagnostic Inference ,c
267,mpm,weather,IV,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Conditional Independence,d
267,mpm,weather,IV,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
267,mpm,weather,IV,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
267,mpm,weather,IV,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
267,mpm,weather,IV,p(X=1|Y=1),humans,numeric-only,collider,53.0,,71.66666666666667,Conditional Independence,d
268,mpm,weather,IV,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
268,mpm,weather,IV,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,90.0,Conditional Independence,d
268,mpm,weather,IV,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
268,mpm,weather,IV,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
268,mpm,weather,IV,p(Y=1|X=1),humans,numeric-only,collider,118.0,,71.66666666666667,Conditional Independence,d
269,mpm,weather,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
269,mpm,weather,V,p(X=1|Y=0),humans,numeric-only,collider,118.0,,30.0,Conditional Independence,e
269,mpm,weather,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
269,mpm,weather,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
269,mpm,weather,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
270,mpm,weather,V,p(Y=1|X=0),humans,numeric-only,collider,118.0,,30.0,Conditional Independence,e
270,mpm,weather,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
270,mpm,weather,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
270,mpm,weather,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
270,mpm,weather,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
271,mpm,weather,IX,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
271,mpm,weather,IX,,claude-3-opus,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
271,mpm,weather,IX,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,f
271,mpm,weather,IX,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,118.0,,21.666666666666668,Effect-Absent Diagnostic Inference,f
271,mpm,weather,IX,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
272,mpm,weather,IX,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
272,mpm,weather,IX,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
272,mpm,weather,IX,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,f
272,mpm,weather,IX,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,118.0,,21.666666666666668,Effect-Absent Diagnostic Inference,f
272,mpm,weather,IX,,claude-3-opus,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
273,mpm,weather,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
273,mpm,weather,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,g
273,mpm,weather,X,p(X=1|Z=0),humans,numeric-only,collider,118.0,,18.333333333333332,Effect-Absent Diagnostic Inference,g
273,mpm,weather,X,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,Effect-Absent Diagnostic Inference,g
273,mpm,weather,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
274,mpm,weather,X,,claude-3-opus,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
274,mpm,weather,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
274,mpm,weather,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,g
274,mpm,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,118.0,,18.333333333333332,Effect-Absent Diagnostic Inference,g
274,mpm,weather,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
275,mpm,weather,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
275,mpm,weather,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
275,mpm,weather,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,118.0,,10.0,Effect-Absent Diagnostic Inference,h
275,mpm,weather,XI,,claude-3-opus,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
275,mpm,weather,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
276,mpm,weather,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
276,mpm,weather,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,118.0,,10.0,Effect-Absent Diagnostic Inference,h
276,mpm,weather,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
276,mpm,weather,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
276,mpm,weather,XI,,claude-3-opus,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
277,mpm,weather,I,,claude-3-opus,single_numeric_response,collider,,0.0,0.0,Predictive Inference,i
277,mpm,weather,I,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,0.0,Predictive Inference,i
277,mpm,weather,I,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Predictive Inference,i
277,mpm,weather,I,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Predictive Inference,i
277,mpm,weather,I,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,118.0,,15.0,Predictive Inference,i
278,mpm,weather,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
278,mpm,weather,II,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
278,mpm,weather,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,118.0,,83.33333333333333,Predictive Inference,j
278,mpm,weather,II,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
278,mpm,weather,II,,gpt-4o,single_numeric_response,collider,,0.0,75.0,Predictive Inference,j
279,mpm,weather,II,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
279,mpm,weather,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,53.0,,83.33333333333333,Predictive Inference,j
279,mpm,weather,II,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Predictive Inference,j
279,mpm,weather,II,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
279,mpm,weather,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
280,mpm,weather,III,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
280,mpm,weather,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,53.0,,97.5,Predictive Inference,k
280,mpm,weather,III,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
280,mpm,weather,III,,claude-3-opus,single_numeric_response,collider,,0.0,90.0,Predictive Inference,k
280,mpm,weather,III,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
281,mmp,weather,VI,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,77.0,,53.63636363636363,Effect-Present Diagnostic Inference ,a
281,mmp,weather,VI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,90.0,Effect-Present Diagnostic Inference ,a
281,mmp,weather,VI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
281,mmp,weather,VI,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
281,mmp,weather,VI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
282,mmp,weather,VI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
