id,cntbl_cond,domain,task,query,subject,prompt_category,graph,human_subj_id,temperature,likelihood-rating
267,mpm,weather,d,p(X=1|Y=1),humans,numeric-only,collider,118.0,,75.0
268,mpm,weather,d,p(Y=1|X=1),humans,numeric-only,collider,53.0,,75.0
268,mpm,weather,d,p(Y=1|X=1),humans,numeric-only,collider,118.0,,65.0
268,mpm,weather,d,p(Y=1|X=1),humans,numeric-only,collider,118.0,,75.0
269,mpm,weather,e,p(X=1|Y=0),humans,numeric-only,collider,53.0,,30.0
269,mpm,weather,e,p(X=1|Y=0),humans,numeric-only,collider,118.0,,35.0
269,mpm,weather,e,p(X=1|Y=0),humans,numeric-only,collider,118.0,,25.0
270,mpm,weather,e,p(Y=1|X=0),humans,numeric-only,collider,53.0,,30.0
270,mpm,weather,e,p(Y=1|X=0),humans,numeric-only,collider,118.0,,35.0
270,mpm,weather,e,p(Y=1|X=0),humans,numeric-only,collider,118.0,,25.0
271,mpm,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,53.0,,0.0
271,mpm,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,118.0,,25.0
271,mpm,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,118.0,,40.0
272,mpm,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,53.0,,0.0
272,mpm,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,118.0,,25.0
272,mpm,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,118.0,,40.0
273,mpm,weather,g,p(X=1|Z=0),humans,numeric-only,collider,53.0,,10.0
273,mpm,weather,g,p(X=1|Z=0),humans,numeric-only,collider,118.0,,30.0
273,mpm,weather,g,p(X=1|Z=0),humans,numeric-only,collider,118.0,,15.0
274,mpm,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,53.0,,10.0
274,mpm,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,118.0,,30.0
274,mpm,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,118.0,,15.0
275,mpm,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,53.0,,0.0
275,mpm,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,118.0,,5.0
275,mpm,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,118.0,,25.0
276,mpm,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,53.0,,0.0
276,mpm,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,118.0,,5.0
276,mpm,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,118.0,,25.0
277,mpm,weather,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,53.0,,0.0
277,mpm,weather,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,118.0,,30.0
278,mpm,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,53.0,,100.0
278,mpm,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,118.0,,80.0
278,mpm,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,118.0,,70.0
279,mpm,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,53.0,,100.0
279,mpm,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,118.0,,80.0
279,mpm,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,118.0,,70.0
280,mpm,weather,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,53.0,,100.0
280,mpm,weather,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,118.0,,95.0
281,mmp,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,3.0,,65.0
281,mmp,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,3.0,,50.0
281,mmp,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,33.0,,70.0
281,mmp,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,57.0,,50.0
281,mmp,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,57.0,,45.0
281,mmp,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,72.0,,40.0
281,mmp,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,72.0,,60.0
281,mmp,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,77.0,,55.0
281,mmp,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,77.0,,35.0
281,mmp,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,132.0,,50.0
281,mmp,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,132.0,,70.0
282,mmp,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,3.0,,65.0
282,mmp,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,3.0,,50.0
282,mmp,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,33.0,,70.0
282,mmp,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,57.0,,50.0
282,mmp,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,57.0,,45.0
282,mmp,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,72.0,,40.0
282,mmp,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,72.0,,60.0
282,mmp,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,77.0,,55.0
282,mmp,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,77.0,,35.0
282,mmp,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,132.0,,50.0
282,mmp,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,132.0,,70.0
283,mmp,weather,b,p(X=1|Z=1),humans,numeric-only,collider,3.0,,35.0
283,mmp,weather,b,p(X=1|Z=1),humans,numeric-only,collider,3.0,,65.0
283,mmp,weather,b,p(X=1|Z=1),humans,numeric-only,collider,33.0,,75.0
283,mmp,weather,b,p(X=1|Z=1),humans,numeric-only,collider,33.0,,55.0
283,mmp,weather,b,p(X=1|Z=1),humans,numeric-only,collider,57.0,,50.0
283,mmp,weather,b,p(X=1|Z=1),humans,numeric-only,collider,57.0,,70.0
283,mmp,weather,b,p(X=1|Z=1),humans,numeric-only,collider,72.0,,85.0
283,mmp,weather,b,p(X=1|Z=1),humans,numeric-only,collider,72.0,,100.0
283,mmp,weather,b,p(X=1|Z=1),humans,numeric-only,collider,77.0,,50.0
283,mmp,weather,b,p(X=1|Z=1),humans,numeric-only,collider,77.0,,60.0
283,mmp,weather,b,p(X=1|Z=1),humans,numeric-only,collider,132.0,,50.0
284,mmp,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,3.0,,35.0
284,mmp,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,3.0,,65.0
284,mmp,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,33.0,,75.0
284,mmp,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,33.0,,55.0
284,mmp,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,57.0,,50.0
284,mmp,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,57.0,,70.0
284,mmp,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,72.0,,85.0
284,mmp,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,72.0,,100.0
284,mmp,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,77.0,,50.0
284,mmp,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,77.0,,60.0
284,mmp,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,132.0,,50.0
285,mmp,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,3.0,,85.0
285,mmp,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,3.0,,70.0
285,mmp,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,33.0,,95.0
285,mmp,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,57.0,,50.0
285,mmp,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,57.0,,80.0
285,mmp,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,72.0,,95.0
285,mmp,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,77.0,,70.0
285,mmp,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,77.0,,85.0
285,mmp,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,132.0,,85.0
285,mmp,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,132.0,,90.0
286,mmp,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,3.0,,85.0
286,mmp,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,3.0,,70.0
286,mmp,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,33.0,,95.0
286,mmp,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,57.0,,50.0
286,mmp,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,57.0,,80.0
286,mmp,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,72.0,,95.0
286,mmp,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,77.0,,70.0
286,mmp,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,77.0,,85.0
286,mmp,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,132.0,,85.0
286,mmp,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,132.0,,90.0
287,mmp,weather,d,p(X=1|Y=1),humans,numeric-only,collider,3.0,,5.0
287,mmp,weather,d,p(X=1|Y=1),humans,numeric-only,collider,33.0,,65.0
287,mmp,weather,d,p(X=1|Y=1),humans,numeric-only,collider,33.0,,50.0
287,mmp,weather,d,p(X=1|Y=1),humans,numeric-only,collider,57.0,,50.0
287,mmp,weather,d,p(X=1|Y=1),humans,numeric-only,collider,72.0,,5.0
287,mmp,weather,d,p(X=1|Y=1),humans,numeric-only,collider,72.0,,50.0
287,mmp,weather,d,p(X=1|Y=1),humans,numeric-only,collider,77.0,,20.0
287,mmp,weather,d,p(X=1|Y=1),humans,numeric-only,collider,77.0,,40.0
287,mmp,weather,d,p(X=1|Y=1),humans,numeric-only,collider,132.0,,20.0
288,mmp,weather,d,p(Y=1|X=1),humans,numeric-only,collider,3.0,,5.0
288,mmp,weather,d,p(Y=1|X=1),humans,numeric-only,collider,33.0,,65.0
288,mmp,weather,d,p(Y=1|X=1),humans,numeric-only,collider,33.0,,50.0
288,mmp,weather,d,p(Y=1|X=1),humans,numeric-only,collider,57.0,,50.0
288,mmp,weather,d,p(Y=1|X=1),humans,numeric-only,collider,72.0,,5.0
288,mmp,weather,d,p(Y=1|X=1),humans,numeric-only,collider,72.0,,50.0
288,mmp,weather,d,p(Y=1|X=1),humans,numeric-only,collider,77.0,,20.0
288,mmp,weather,d,p(Y=1|X=1),humans,numeric-only,collider,77.0,,40.0
288,mmp,weather,d,p(Y=1|X=1),humans,numeric-only,collider,132.0,,20.0
289,mmp,weather,e,p(X=1|Y=0),humans,numeric-only,collider,3.0,,15.0
289,mmp,weather,e,p(X=1|Y=0),humans,numeric-only,collider,3.0,,5.0
289,mmp,weather,e,p(X=1|Y=0),humans,numeric-only,collider,33.0,,50.0
289,mmp,weather,e,p(X=1|Y=0),humans,numeric-only,collider,57.0,,100.0
289,mmp,weather,e,p(X=1|Y=0),humans,numeric-only,collider,57.0,,50.0
289,mmp,weather,e,p(X=1|Y=0),humans,numeric-only,collider,72.0,,10.0
289,mmp,weather,e,p(X=1|Y=0),humans,numeric-only,collider,72.0,,50.0
289,mmp,weather,e,p(X=1|Y=0),humans,numeric-only,collider,77.0,,5.0
289,mmp,weather,e,p(X=1|Y=0),humans,numeric-only,collider,77.0,,30.0
289,mmp,weather,e,p(X=1|Y=0),humans,numeric-only,collider,132.0,,30.0
289,mmp,weather,e,p(X=1|Y=0),humans,numeric-only,collider,132.0,,50.0
290,mmp,weather,e,p(Y=1|X=0),humans,numeric-only,collider,3.0,,15.0
290,mmp,weather,e,p(Y=1|X=0),humans,numeric-only,collider,3.0,,5.0
290,mmp,weather,e,p(Y=1|X=0),humans,numeric-only,collider,33.0,,50.0
290,mmp,weather,e,p(Y=1|X=0),humans,numeric-only,collider,57.0,,100.0
290,mmp,weather,e,p(Y=1|X=0),humans,numeric-only,collider,57.0,,50.0
290,mmp,weather,e,p(Y=1|X=0),humans,numeric-only,collider,72.0,,10.0
290,mmp,weather,e,p(Y=1|X=0),humans,numeric-only,collider,72.0,,50.0
290,mmp,weather,e,p(Y=1|X=0),humans,numeric-only,collider,77.0,,5.0
290,mmp,weather,e,p(Y=1|X=0),humans,numeric-only,collider,77.0,,30.0
290,mmp,weather,e,p(Y=1|X=0),humans,numeric-only,collider,132.0,,30.0
290,mmp,weather,e,p(Y=1|X=0),humans,numeric-only,collider,132.0,,50.0
291,mmp,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,3.0,,5.0
291,mmp,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,3.0,,20.0
291,mmp,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,33.0,,25.0
291,mmp,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,33.0,,15.0
291,mmp,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,57.0,,0.0
291,mmp,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,57.0,,25.0
291,mmp,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,72.0,,60.0
291,mmp,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,72.0,,10.0
291,mmp,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,77.0,,5.0
291,mmp,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,132.0,,0.0
292,mmp,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,3.0,,5.0
292,mmp,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,3.0,,20.0
292,mmp,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,33.0,,25.0
292,mmp,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,33.0,,15.0
292,mmp,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,57.0,,0.0
292,mmp,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,57.0,,25.0
292,mmp,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,72.0,,60.0
292,mmp,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,72.0,,10.0
292,mmp,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,77.0,,5.0
292,mmp,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,132.0,,0.0
293,mmp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,3.0,,25.0
293,mmp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,3.0,,10.0
293,mmp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,33.0,,35.0
293,mmp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,33.0,,25.0
293,mmp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,57.0,,0.0
293,mmp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,57.0,,30.0
293,mmp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,72.0,,95.0
293,mmp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,72.0,,50.0
293,mmp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,77.0,,35.0
293,mmp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,77.0,,5.0
293,mmp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,132.0,,5.0
293,mmp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,132.0,,0.0
294,mmp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,3.0,,25.0
294,mmp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,3.0,,10.0
294,mmp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,33.0,,35.0
294,mmp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,33.0,,25.0
294,mmp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,57.0,,0.0
294,mmp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,57.0,,30.0
294,mmp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,72.0,,95.0
294,mmp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,72.0,,50.0
294,mmp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,77.0,,35.0
294,mmp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,77.0,,5.0
294,mmp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,132.0,,5.0
294,mmp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,132.0,,0.0
295,mmp,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,3.0,,5.0
295,mmp,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,33.0,,25.0
295,mmp,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,33.0,,30.0
295,mmp,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,57.0,,35.0
295,mmp,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,57.0,,15.0
295,mmp,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,72.0,,40.0
295,mmp,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,72.0,,10.0
295,mmp,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,77.0,,20.0
295,mmp,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,77.0,,5.0
295,mmp,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,132.0,,0.0
295,mmp,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,132.0,,10.0
296,mmp,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,3.0,,5.0
296,mmp,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,33.0,,25.0
296,mmp,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,33.0,,30.0
296,mmp,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,57.0,,35.0
296,mmp,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,57.0,,15.0
296,mmp,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,72.0,,40.0
296,mmp,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,72.0,,10.0
296,mmp,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,77.0,,20.0
296,mmp,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,77.0,,5.0
296,mmp,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,132.0,,0.0
296,mmp,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,132.0,,10.0
297,mmp,weather,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,3.0,,20.0
297,mmp,weather,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,33.0,,45.0
297,mmp,weather,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,57.0,,40.0
297,mmp,weather,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,72.0,,50.0
297,mmp,weather,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,77.0,,15.0
297,mmp,weather,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,132.0,,0.0
298,mmp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,3.0,,60.0
298,mmp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,3.0,,65.0
298,mmp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,33.0,,85.0
298,mmp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,33.0,,80.0
298,mmp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,57.0,,65.0
298,mmp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,57.0,,70.0
298,mmp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,72.0,,100.0
298,mmp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,72.0,,95.0
298,mmp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,77.0,,55.0
298,mmp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,77.0,,65.0
298,mmp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,132.0,,75.0
298,mmp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,132.0,,40.0
299,mmp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,3.0,,60.0
299,mmp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,3.0,,65.0
299,mmp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,33.0,,85.0
299,mmp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,33.0,,80.0
299,mmp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,57.0,,65.0
299,mmp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,57.0,,70.0
299,mmp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,72.0,,100.0
299,mmp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,72.0,,95.0
299,mmp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,77.0,,55.0
299,mmp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,77.0,,65.0
299,mmp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,132.0,,75.0
299,mmp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,132.0,,40.0
300,mmp,weather,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,3.0,,95.0
300,mmp,weather,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,33.0,,100.0
300,mmp,weather,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,57.0,,100.0
300,mmp,weather,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,72.0,,90.0
300,mmp,weather,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,77.0,,75.0
300,mmp,weather,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,132.0,,100.0
321,ppp,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,10.0,,90.0
321,ppp,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,29.0,,50.0
321,ppp,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,38.0,,85.0
321,ppp,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,38.0,,75.0
321,ppp,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,74.0,,70.0
321,ppp,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,74.0,,100.0
321,ppp,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,88.0,,25.0
321,ppp,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,88.0,,85.0
321,ppp,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,121.0,,15.0
321,ppp,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,121.0,,90.0
322,ppp,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,10.0,,90.0
322,ppp,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,29.0,,50.0
322,ppp,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,38.0,,85.0
322,ppp,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,38.0,,75.0
322,ppp,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,74.0,,70.0
322,ppp,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,74.0,,100.0
322,ppp,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,88.0,,25.0
322,ppp,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,88.0,,85.0
322,ppp,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,121.0,,15.0
322,ppp,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,121.0,,90.0
323,ppp,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,10.0,,85.0
323,ppp,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,29.0,,50.0
323,ppp,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,38.0,,90.0
323,ppp,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,38.0,,85.0
323,ppp,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,74.0,,75.0
323,ppp,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,74.0,,55.0
323,ppp,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,88.0,,95.0
323,ppp,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,88.0,,20.0
323,ppp,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,121.0,,75.0
323,ppp,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,121.0,,85.0
324,ppp,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,10.0,,85.0
324,ppp,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,29.0,,50.0
324,ppp,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,38.0,,90.0
324,ppp,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,38.0,,85.0
324,ppp,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,74.0,,75.0
324,ppp,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,74.0,,55.0
324,ppp,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,88.0,,95.0
324,ppp,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,88.0,,20.0
324,ppp,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,121.0,,75.0
324,ppp,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,121.0,,85.0
325,ppp,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,10.0,,100.0
325,ppp,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,10.0,,90.0
325,ppp,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,29.0,,75.0
325,ppp,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,38.0,,90.0
325,ppp,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,38.0,,95.0
325,ppp,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,74.0,,50.0
325,ppp,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,74.0,,75.0
325,ppp,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,88.0,,70.0
325,ppp,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,88.0,,20.0
325,ppp,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,121.0,,90.0
